company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
Pennsylvania American Water,amwater.com,Mechanicsburg,PA,United States,137,http://www.linkedin.com/company/pennsylvania-american-water,,Utilities,2258,30140000,1,,,,,,,https://www.growjo.com/company/Pennsylvania_American_Water,https://www.indeed.com/jobs?q=company%3A(Pennsylvania American Water),27%,For Contact Direct Phone Numbers and Emails see Lead411
Diversified Treatment Alternative Centers,diversifiedtreatmentalternatives.com,Milton,PA,United States,601,http://www.linkedin.com/company/diversified-treatment-alternative-centers,1991,Hospital/Healthcare,2259,162270000,1,,,,,,,https://www.growjo.com/company/Diversified_Treatment_Alternative_Centers,https://www.indeed.com/jobs?q=company%3A(Diversified Treatment Alternative Centers),68%,For Contact Direct Phone Numbers and Emails see Lead411
NeuroFlow,neuroflowsolution.com,Philadelphia,PA,United States,71,http://www.linkedin.com/company/neuroflow,2017,Health,61,19170000,1,,,,,,$31M,https://www.growjo.com/company/NeuroFlow,https://www.indeed.com/jobs?q=company%3A(NeuroFlow),54%,For Contact Direct Phone Numbers and Emails see Lead411
Schedule Engine,scheduleengine.com,Lancaster,PA,United States,40,http://www.linkedin.com/company/scheduleengine,2016,Tech Services,2293,5800000,1,,,,,,,https://www.growjo.com/company/Schedule_Engine,https://www.indeed.com/jobs?q=company%3A(Schedule Engine),74%,For Contact Direct Phone Numbers and Emails see Lead411
Inovio Pharmaceuticals,inovio.com,Plymouth Meeting,PA,United States,288,http://www.linkedin.com/company/inovio-pharmaceuticals,,Biotech,63,,1,,,,,,$446.4M,https://www.growjo.com/company/Inovio_Pharmaceuticals,https://www.indeed.com/jobs?q=company%3A(Inovio Pharmaceuticals),26%,For Contact Direct Phone Numbers and Emails see Lead411
TTG Imaging Solutions,ttgimagingsolutions.com,Pittsburgh,PA,United States,63,http://www.linkedin.com/company/ttgimagingsolutions,,Medical Device,15,,1,,,,,,,https://www.growjo.com/company/TTG_Imaging_Solutions,https://www.indeed.com/jobs?q=company%3A(TTG Imaging Solutions),54%,For Contact Direct Phone Numbers and Emails see Lead411
UGI International,ugicorp.com,Valley Forge,PA,United States,132,http://www.linkedin.com/company/ugi-international,,Energy/Oil,2322,32340000,1,,,,,,,https://www.growjo.com/company/UGI_International,https://www.indeed.com/jobs?q=company%3A(UGI International),26%,For Contact Direct Phone Numbers and Emails see Lead411
Phenom People,phenompeople.com,Ambler,PA,United States,965,http://www.linkedin.com/company/phenompeople,2010,Tech Services,2360,139925000,13,"Career / Job Search,Human Resources Hr",AXA Venture Partners,,B2B,,$161.4M,https://www.growjo.com/company/Phenom_People,https://www.indeed.com/jobs?q=company%3A(Phenom People),27%,For Contact Direct Phone Numbers and Emails see Lead411
nanoGriptech,nanogriptech.com,Pittsburgh,PA,United States,32,http://www.linkedin.com/company/nanogriptech-llc,2009,Engineering,16,3200000,1,,,,,,$7.8M,https://www.growjo.com/company/nanoGriptech,https://www.indeed.com/jobs?q=company%3A(nanoGriptech),0%,For Contact Direct Phone Numbers and Emails see Lead411
Moravia Health,moraviahealth.com,Philadelphia,PA,United States,84,http://www.linkedin.com/company/moravia-health,,Hospital/Healthcare,64,22680000,1,,,,,,,https://www.growjo.com/company/Moravia_Health,https://www.indeed.com/jobs?q=company%3A(Moravia Health),53%,For Contact Direct Phone Numbers and Emails see Lead411
Castle Creek Biosciences,castlecreekbio.com,Exton,PA,,34,http://www.linkedin.com/company/castlecreekbio,2020,Biotech,65,5270000,1,,,,,,$194.8M,https://www.growjo.com/company/Castle_Creek_Biosciences,https://www.indeed.com/jobs?q=company%3A(Castle Creek Biosciences),42%,For Contact Direct Phone Numbers and Emails see Lead411
The Daily Collegian,collegian.psu.edu,State College,PA,United States,92,http://www.linkedin.com/company/the-daily-collegian,1887,Media,2486,18860000,1,,,,,,,https://www.growjo.com/company/The_Daily_Collegian,https://www.indeed.com/jobs?q=company%3A(The Daily Collegian),51%,For Contact Direct Phone Numbers and Emails see Lead411
HealthVerity,healthverity.com,Philadelphia,PA,United States,122,http://www.linkedin.com/company/healthverity,2014,Digital Health,67,16675000,8,"Healthcare, saas","Flare Capital Partners, Greycroft Partners",,B2B,,$42.2M,https://www.growjo.com/company/HealthVerity,https://www.indeed.com/jobs?q=company%3A(HealthVerity),45%,For Contact Direct Phone Numbers and Emails see Lead411
New Story Schools,newstory.com,Mountville,PA,United States,42,http://www.linkedin.com/company/new-story-schools-and-services,,Education,2552,7560000,1,,,,,,,https://www.growjo.com/company/New_Story_Schools,https://www.indeed.com/jobs?q=company%3A(New Story Schools),68%,For Contact Direct Phone Numbers and Emails see Lead411
Arias Agencies,ariasagencies.com,Pittsburgh,PA,United States,179,http://www.linkedin.com/company/arias-agencies,2008,Finance,17,37590000,54,,,,,,,https://www.growjo.com/company/Arias_Agencies,https://www.indeed.com/jobs?q=company%3A(Arias Agencies),23%,For Contact Direct Phone Numbers and Emails see Lead411
