,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,link_name
382,CA,37.779281,-122.419236,94103,c:51332,San Francisco,San Francisco CA 94103,Storify,1,12/11/2009,Still Operating,7/1/2009,2/3/2011,-0.4466,1.1479,3.0603,3.7479,14,3,2023000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:51332,0,1,1,0,0,0,1.3333,1,acquired,storify
383,CA,33.685697,-117.825982,92618,c:25713,Irvine,Irvine CA 92618,Axiom Microdevices,1,1/1/2002,Still Operating,2/8/2007,2/8/2007,5.1068,5.1068,3.0553530479896267,4.754422568093387,3,1,25000000,0,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:25713,1,0,0,0,0,0,4.0,1,acquired,axiom microdevices
384,CA,34.019657,-118.487549,90404,c:36151,Santa Monica,Santa Monica CA 90404,ShoeDazzle,1,3/1/2009,Still Operating,11/19/2009,10/3/2012,0.7205,3.5945,2.8384,4.0192,17,4,66000000,4,CA,1,0,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,c:36151,1,0,1,1,1,0,2.3333,1,acquired,shoedazzle
385,NY,40.74929,-73.981328,10016,c:148576,New York,New York NY 10016,LiftDNA,1,9/1/2009,Still Operating,2/1/2011,2/11/2011,1.4192,1.4466,1.663,1.663,5,2,1000000,1,NY,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:148576,0,1,0,0,0,0,3.5,0,acquired,liftdna
386,CA,37.424298,-122.139809,94306,c:73586,Palo Alto,Palo Alto CA 94306,Onavo,1,1/1/2010,Still Operating,5/1/2011,1/24/2012,1.3288,2.063,3.2493,3.7836,11,2,13000000,2,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:73586,0,0,1,1,0,0,3.0,1,acquired,onavo
387,MA,42.37564,-71.2358,2451,c:46070,Waltham,Waltham MA 2451,Pyxis Mobile,0,1/1/1998,8/1/2012,9/9/2005,1/10/2012,7.6932,14.0329,12.5041,14.0329,3,3,24150000,2,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:46070,1,0,1,1,0,0,2.3333,1,closed,pyxis mobile
388,CA,37.354469,-121.990433,95051,c:84867,Santa Clara,Santa Clara CA 95051,Link_A_Media Devices,0,1/1/2004,1/1/2013,11/2/2009,3/20/2012,5.8411,8.2219,3.0553530479896267,4.754422568093387,4,3,47218498,0,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:84867,1,0,0,0,1,1,3.3333,1,closed,link_a_media devices
389,MA,42.37564,-71.2358,2451,c:12171,Waltham,Waltham MA 2451,Guardium,1,1/1/2002,Still Operating,8/12/2005,5/17/2006,3.6137,4.3753,0.0,7.9178,1,2,11800000,2,MA,0,0,1,0,0,search,0,0,0,0,0,0,0,0,0,1,c:12171,0,0,0,0,1,1,4.5,1,acquired,guardium
390,NV,35.96544,-115.106579,89052,c:45413,Henderson,Henderson NV 89052,Trooval,0,9/1/2008,2/1/2011,4/7/2010,11/5/2010,1.5973,2.1781,0.0822,0.0822,2,2,2387481,1,NV,0,0,0,0,1,analytics,0,0,0,0,0,0,0,0,0,1,c:45413,1,0,0,0,0,0,1.0,1,closed,trooval
391,MA,42.346743,-71.07663199999998,2116,c:1285,Boston,Boston MA 2116,Compete,1,1/1/2000,Still Operating,11/1/2000,8/1/2007,0.8356,7.5863,11.589,13.5863,35,4,33000000,5,MA,0,0,1,0,0,consulting,0,0,0,0,0,0,0,0,1,0,c:1285,1,0,1,1,1,0,2.5,1,acquired,compete
392,VA,38.872668,-77.367981,22102,c:13730,McLean,McLean VA 22102,Rollstream,1,1/1/2005,Still Operating,9/3/2007,11/18/2008,2.6712,3.8822,4.0027,7.3205,4,2,7500000,3,VA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:13730,0,0,1,1,0,0,1.5,1,acquired,rollstream
393,CA,37.404788,-121.940842,95134,c:31936,San Jose,San Jose CA 95134,NeoGuide Systems,1,1/1/2000,Still Operating,9/29/2006,9/29/2006,6.7479,6.7479,4.0027,4.0027,3,1,25000000,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:31936,0,0,0,0,1,0,1.0,1,acquired,neoguide systems
394,CA,37.386778,-121.966277,95054,c:32011,Santa Clara,Santa Clara CA 95054,Accept Software,1,1/1/2002,Still Operating,9/16/2005,12/14/2010,3.7096,8.9562,4.0027,4.0027,7,4,25305000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:32011,1,0,1,1,1,0,2.0,1,acquired,accept software
395,CA,37.444531,-122.163352,94301,c:22203,Palo Alto,Palo Alto CA 94301,Milo,1,1/1/2008,Still Operating,11/1/2008,11/24/2009,0.8356,1.8986,2.3014,3.8356,21,2,4950000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:22203,0,1,1,0,0,0,12.5,1,acquired,milo
396,CA,37.37968400000001,-121.97514,95054,c:10512,Santa Clara,Santa Clara CA 95054,Mimosa Systems,1,8/29/2003,Still Operating,12/5/2005,1/12/2010,2.2712,6.3781,3.0553530479896267,4.754422568093387,8,6,53816776,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:10512,1,0,0,1,1,1,5.0,1,acquired,mimosa systems
397,NY,37.809782,-122.417306,10003,c:105,New York,New York NY 10003,Surphace,1,6/1/2005,Still Operating,4/1/2005,5/1/2006,-0.1671,0.9151,2.674,8.3836,15,2,3500000,4,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:105,0,0,1,1,0,0,5.5,1,acquired,surphace
398,CA,37.388869,-122.072353,94041,c:60436,Mountain View,Mountain View CA 94041,Cloudmeter,1,4/1/2007,Still Operating,4/27/2012,4/27/2012,5.0767,5.0767,4.7562,6.0466,7,1,5000000,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:60436,0,0,1,0,0,0,1.0,0,acquired,cloudmeter
399,CA,37.384756,-122.087712,94010,c:5779,Burlingame,Burlingame CA 94010,Zecter,1,6/1/2007,Still Operating,6/1/2007,12/14/2009,0.0,2.5397,3.7699,5.9233,9,3,2515000,3,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:5779,1,1,1,0,0,0,1.6667,1,acquired,zecter
400,MA,42.6161515,-71.3258687,1851,c:3413,Lowell,Lowell MA 1851,Dimdim,1,1/1/2006,Still Operating,2/1/2007,7/1/2008,1.0849,2.4986,2.5205,5.0192,10,2,8400000,3,MA,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,c:3413,0,0,1,1,0,0,2.0,1,acquired,dimdim
401,CA,34.01695,-118.451933,90405,c:6049,Santa Monica,Santa Monica CA 90405,TeleFlip,0,1/1/2004,1/1/2008,8/1/2006,1/1/2008,2.5836,4.0027,2.0301,4.6164,5,2,4900000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:6049,0,0,1,1,0,0,1.0,1,closed,teleflip
402,WA,47.614422,-122.192337,98004,c:58998,Bellevue,Bellevue WA 98004,MessageGate,0,1/1/2001,7/16/2012,4/18/2005,4/18/2005,4.2959,4.2959,5.0027,5.0027,3,1,5000000,1,WA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:58998,1,0,0,0,0,0,5.0,1,closed,messagegate
403,NY,40.825655,-73.46762199999998,11797,c:39283,Woodbury,Woodbury NY 11797,Cloverleaf Communications,1,1/1/2001,Still Operating,6/28/2005,6/28/2005,4.4904,4.4904,3.0553530479896267,4.754422568093387,2,1,11000000,0,NY,0,1,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:39283,0,0,0,0,1,0,3.0,1,acquired,cloverleaf communications
404,CA,37.381876,-121.95993,95054,c:13681,Santa Clara,Santa Clara CA 95054,SkyPilot Networks,1,1/1/2000,Still Operating,1/1/2001,4/1/2008,1.0027,8.2548,3.0553530479896267,4.754422568093387,6,4,68400000,0,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:13681,1,0,1,0,1,1,4.0,1,acquired,skypilot networks
405,CA,37.779281,-122.419236,94103,c:21762,San Francisco,San Francisco CA 94103,Zencoder,1,1/1/2007,Still Operating,2/1/2010,4/12/2011,3.0877,4.2795,3.6356,4.6685,7,2,2000000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:21762,0,1,1,0,0,0,8.5,1,acquired,zencoder
406,NY,40.730646,-73.986614,10010,c:39801,New York,New York NY 10010,Storm Exchange,0,4/1/2006,3/12/2009,12/1/2006,3/4/2008,0.6685,1.926,0.0,0.0,2,2,10800000,1,NY,0,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:39801,1,0,1,0,0,0,2.0,1,closed,storm exchange
407,NY,40.729839,-73.991781,10003,c:1388,New York,New York NY 10003,The Huffington Post,1,5/9/2005,Still Operating,5/1/2005,8/1/2010,-0.0219,5.2329,5.7616,7.4877,31,5,37000000,3,NY,0,1,0,0,0,news,0,0,0,0,0,0,0,0,0,1,c:1388,1,0,1,1,1,0,2.5,1,acquired,the huffington post
