,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,link_name
688,NY,42.712207,-73.203599,10003,c:10452,New York,New York NY 10003,Image Space Media,1,1/1/2008,Still Operating,1/19/2010,12/30/2010,2.0521,2.9973,2.0027,3.8137,9,2,3915000,2,NY,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:10452,1,0,1,0,0,0,3.0,1,acquired,image space media
689,NY,40.650104,-73.94958199999998,11222,c:55427,Brooklyn,Brooklyn NY 11222,Wanderfly,1,8/1/2009,Still Operating,8/1/2009,2/1/2011,0.0,1.5041,1.5808,3.1726,7,2,1400000,2,NY,0,1,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,c:55427,0,1,1,0,0,0,6.0,1,acquired,wanderfly
690,IL,41.8969173,-87.6435474,60654,c:195311,Chicago,Chicago IL 60654,walkby,0,8/1/2012,1/1/2013,8/1/2012,4/10/2013,0.0,0.6904,0.0,0.6904,6,2,650000,2,IL,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,c:195311,1,1,0,0,0,0,1.0,1,closed,walkby
691,TX,30.268735,-97.745209,78702,c:2497,Austin,Austin TX 78702,FameCast,0,1/1/2007,1/1/2010,6/1/2007,3/30/2010,0.4137,3.2438,0.4137,6.8,5,3,9700000,4,TX,0,0,0,1,0,games_video,0,0,0,0,0,1,0,0,0,0,c:2497,1,0,1,0,0,0,1.0,1,closed,famecast
692,CA,37.336191,-121.890583,95110,c:13465,San Jose,San Jose CA 95110,Cassatt,1,1/1/2003,Still Operating,3/1/2006,3/1/2006,3.1644,3.1644,2.0027,2.0027,6,1,15000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:13465,0,0,0,0,0,1,3.0,1,acquired,cassatt
693,CA,37.782714,-122.39358,94608,c:17983,Emeryville,Emeryville CA 94608,VirtuOz,1,1/1/2002,Still Operating,10/10/2005,4/1/2012,3.7753,10.2548,10.0301,11.0329,18,4,38764000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:17983,1,0,1,1,0,0,2.0,1,acquired,virtuoz
694,CA,37.39873720000001,-122.0497918,95112,c:12099,San Jose,San Jose CA 95112,SolFocus,0,11/1/2005,1/1/2013,3/1/2006,4/1/2012,0.3288,6.4192,1.1671,4.989,6,8,211403000,2,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:12099,1,0,1,1,1,0,2.7143,1,closed,solfocus
695,CA,37.3965713,-122.0836937,94041,c:51239,Mountain View,Mountain View CA 94041,Nimbula,1,1/1/2008,Still Operating,6/23/2010,8/23/2010,2.4767,2.6438,3.4164,5.2,8,2,20750000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:51239,0,0,1,1,0,0,2.0,1,acquired,nimbula
696,CA,37.779281,-122.419236,94107,c:74743,San Francisco,San Francisco CA 94107,Giftiki,1,6/1/2009,Still Operating,8/31/2010,4/20/2011,1.2493,1.8849,2.2521,3.2219,4,2,1020000,2,CA,1,0,0,0,0,social,0,0,0,0,0,0,0,0,0,1,c:74743,0,1,1,0,0,0,2.5,1,acquired,giftiki
697,TX,30.271129,-97.743699,78730,c:36192,Austin,Austin TX 78730,Storspeed,0,1/1/2007,3/4/2010,6/7/2007,6/7/2007,0.4301,0.4301,2.0027,2.0027,6,1,13000000,1,TX,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,c:36192,0,0,1,0,0,0,4.0,1,closed,storspeed
698,NY,40.738567,-73.987199,10007,c:20313,New York,New York NY 10007,SpaBooker,1,11/1/2007,Still Operating,1/1/2008,10/1/2011,0.1671,3.9178,0.0,2.9178,8,2,14700000,2,NY,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:20313,0,1,1,0,0,0,4.0,1,acquired,spabooker
699,CA,37.4233896,-122.08995120000002,94043,c:60,Mountain View,Mountain View CA 94043,Jajah,1,1/1/2005,Still Operating,3/1/2006,3/1/2009,1.1616,4.1644,3.0,8.9205,19,4,33000000,4,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:60,0,0,1,1,1,1,1.3333,1,acquired,jajah
700,CA,37.404788,-121.940842,95134,c:50092,San Jose,San Jose CA 95134,Baxano,1,1/1/2005,Still Operating,6/23/2010,6/23/2010,5.4767,5.4767,3.0553530479896267,4.754422568093387,5,1,30000000,0,CA,1,0,0,0,0,medical,0,0,0,0,0,0,0,0,0,1,c:50092,0,0,0,0,1,0,6.0,1,acquired,baxano
701,TX,32.959908,-96.70737,75081,c:1637,Richardson,Richardson TX 75081,RipCode,0,8/6/2006,7/1/2012,11/1/2006,5/11/2010,0.2384,3.7644,2.4192,3.8795,10,4,33000000,3,TX,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,c:1637,0,0,1,1,1,0,4.0,1,closed,ripcode
702,DC,38.894955,-77.03664599999998,20005,c:144631,Washington,Washington DC 20005,VeteranCentral.com,0,12/15/2011,7/1/2013,6/15/2011,6/15/2011,-0.5014,-0.5014,3.0553530479896267,4.754422568093387,1,1,150000,0,DC,0,0,0,0,1,social,0,0,0,0,0,0,0,0,0,1,c:144631,0,1,0,0,0,0,1.0,0,closed,veterancentral.com
703,MA,42.37564,-71.2358,2452,c:56478,Waltham,Waltham MA 2452,RippleFunction,0,3/1/2010,6/1/2013,5/1/2010,5/1/2010,0.1671,0.1671,0.5863,0.5863,3,1,20000,1,MA,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:56478,0,1,0,0,0,0,1.0,0,closed,ripplefunction
704,CA,37.54827,-121.988572,94555-3619,c:131583,Fremont,Fremont CA 94555-3619,CV Ingenuity,0,1/1/2008,7/1/2013,10/4/2011,1/24/2013,3.7589,5.0685,3.0553530479896267,4.754422568093387,2,3,30926154,0,CA,1,0,0,0,0,medical,0,0,0,0,0,0,0,0,0,1,c:131583,0,0,0,1,0,0,3.0,1,closed,cv ingenuity
705,CA,37.288326,-121.945633,95008,c:146596,Campbell,Campbell CA 95008,AdexLink,0,8/16/2010,8/1/2012,6/10/2011,6/10/2011,0.8164,0.8164,3.0553530479896267,4.754422568093387,0,1,2000000,0,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:146596,0,0,0,0,0,0,1.0,0,closed,adexlink
706,MA,42.504817,-71.195611,1803,c:42163,Burlington,Burlington MA 1803,Certeon,0,1/1/2003,2/1/2013,7/16/2007,5/1/2012,4.5397,9.337,2.0027,2.0027,2,2,19000000,1,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:42163,1,0,0,1,0,0,3.5,1,closed,certeon
707,CA,37.779281,-122.419236,94104,c:16111,San Francisco,San Francisco CA 94104,Applied Identity,0,1/1/2002,1/1/2012,1/13/2005,10/1/2008,3.0356,6.7534,4.0027,4.0027,2,3,33000000,1,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:16111,0,0,1,1,1,0,4.0,1,closed,applied identity
708,GA,33.982966999999995,-84.346041,30350,c:24274,Atlanta,Atlanta GA 30350,Prenova,1,1/1/2002,Still Operating,5/10/2006,4/24/2008,4.3562,6.3151,4.0027,4.0027,1,3,15650000,1,GA,0,0,0,0,1,cleantech,0,0,0,0,0,0,0,0,0,1,c:24274,1,0,0,0,0,0,1.3333,1,acquired,prenova
709,CA,37.779281,-122.419236,92606,c:763,San Francisco,San Francisco CA 92606,WooMe,1,12/1/2000,Still Operating,4/1/2007,6/12/2008,6.3342,7.5342,7.1726,10.9315,8,3,17400000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:763,0,0,1,1,0,0,2.3333,1,acquired,woome
710,CA,34.102827000000005,-118.32999,90028,c:79089,Hollywood,Hollywood CA 90028,HelpMeRent.com,0,10/1/2010,2/1/2013,8/1/2011,8/1/2011,0.8329,0.8329,-0.1671,1.189,5,1,154000,2,CA,1,0,0,0,0,real_estate,0,0,0,0,0,0,0,0,0,1,c:79089,0,1,0,0,0,0,1.0,0,closed,helpmerent.com
711,CA,34.054935,-118.244476,90301,c:43480,Los Angeles,Los Angeles CA 90301,Mail.com Media Corporation,0,1/1/2004,1/1/2011,10/21/2008,10/21/2008,4.8082,4.8082,6.6027,6.7233,4,1,35000000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:43480,0,0,0,0,0,1,3.0,1,closed,mail.com media corporation
712,VA,38.916336,-77.230488,22182,c:12224,Viena,Viena VA 22182,DubMeNow,0,1/1/2008,6/1/2013,8/1/2008,6/5/2012,0.5836,4.4301,1.2521,2.1452,5,4,7516703,3,VA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:12224,1,1,0,0,0,0,1.0,0,closed,dubmenow
713,TX,30.409765000000004,-97.75101,78759,c:54488,Austin,Austin TX 78759,Smooth-Stone,0,1/1/2008,7/1/2011,8/16/2010,8/16/2010,2.6247,2.6247,2.874,4.3014,1,1,48000000,3,TX,0,0,0,1,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:54488,1,0,0,0,0,0,5.0,1,closed,smooth-stone
